0.000000e+00 5.6340896121e-02 3.6438894077e-09 1.7603494410e-12 3.4125313744e-02 1.7196503040e+00 0.0000000000e+00 1.4204988254e+00 1.3824000000e-02 0.0000000000e+00 8.4275955892e-03
1.005000e-02 5.6340896121e-02 1.4482665459e-03 1.1625552909e-03 3.4324654526e-02 1.7192770560e+00 4.3903093768e-03 1.4201824326e+00 1.4197248000e-02 3.0101293289e-04 8.7439882973e-03
2.000000e-02 5.6340896121e-02 7.2616055167e-04 5.9402155280e-04 3.4477928836e-02 1.7188899840e+00 2.9784837253e-03 1.4201889394e+00 1.4584320000e-02 1.6258634278e-04 8.7374815064e-03
3.000000e-02 5.6340896121e-02 5.5083656056e-04 3.8602102213e-04 3.4358034289e-02 1.7176872960e+00 2.2588071110e-03 1.4194297596e+00 1.5787008000e-02 1.3328813240e-04 9.4966613361e-03
4.000000e-02 5.6340896121e-02 5.7695349264e-04 2.8743835752e-04 3.4038704658e-02 1.7176043520e+00 1.8746614708e-03 1.4194909234e+00 1.5869952000e-02 1.3531431620e-04 9.4354975015e-03
5.000000e-02 5.6340896121e-02 6.4111872666e-04 1.9392556832e-04 3.3557253281e-02 1.7187379200e+00 1.7366558967e-03 1.4201653523e+00 1.4736384000e-02 1.4098370093e-04 8.7610686235e-03
6.000000e-02 5.6340896121e-02 7.7872238977e-04 1.7568173618e-04 3.2928422655e-02 1.7194291200e+00 1.7119633376e-03 1.4208309970e+00 1.4045184000e-02 1.5107234787e-04 8.0954239132e-03
7.000000e-02 5.6340896121e-02 9.0770994027e-04 1.5959995102e-04 3.2181482693e-02 1.7184752640e+00 1.7816269007e-03 1.4203314382e+00 1.4999040000e-02 1.9979819625e-04 8.5949827854e-03
8.005000e-02 5.6340896121e-02 1.0835661178e-03 1.4858776098e-04 3.1322584237e-02 1.7179361280e+00 1.9564366396e-03 1.4203374569e+00 1.5538176000e-02 2.4451569062e-04 8.5889640038e-03
