time n_walls x (FParticle_X FParticle_Y FParticle_Z FHydro_X FHydro_Y FHydro_Z)
0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.01005 4 0 0 0 -9.51189 -0.218522 0.724715 0 0 0 8.16577 0.183504 0.17292 0.000219262 -5.56821e-05 -0.338111 0.0381277 -0.0913683 -22.8033 0 0 0 0.130218 0.0138195 -1.90598
0.02 4 -0.0361666 -2.7614e-06 -3.29946e-05 -9.51483 0.0175636 -0.103979 0 0 0 9.96152 0.031398 -0.135449 3.62937e-05 -2.36621e-05 -0.0571825 0.27309 0.0212023 -15.8493 0 0 0 0.180879 -0.088844 -0.533396
0.03 4 -0.000382606 -1.46224e-08 -3.82326e-07 -9.22189 -0.0107435 0.175101 0 0 0 7.77296 0.0074426 -0.0347046 1.23898e-05 7.9166e-06 -0.0353208 0.227045 -0.025112 -14.9532 0 0 0 0.0711741 0.0731949 -1.35564
0.04 4 0 0 0 -8.1825 0.0518503 -0.50327 0 0 0 9.82118 0.108518 0.371272 1.51756e-05 -2.71557e-06 -0.0297458 -0.0946211 0.0161942 -18.4466 0 0 0 -0.0597366 0.0918869 3.66395
0.05 4 0 0 0 -8.67631 0.0215435 0.379607 0 0 0 8.37234 0.0253209 0.0880801 -1.02765e-05 -1.42235e-05 -0.0251374 -0.215994 0.0302525 -16.1838 0 0 0 -0.0846919 -0.117975 -0.0439844
0.06 4 -0.00188139 8.68317e-07 -1.66902e-06 -7.74275 0.0501453 0.176648 0 0 0 14.2422 -0.0328286 -0.0852223 6.17471e-06 1.30713e-06 -0.0311318 0.0193957 -0.0513979 -15.1855 0 0 0 -0.100831 -0.0294663 -0.0974138
0.07 4 0 0 0 -9.2274 0.0185609 0.126256 0.0294466 5.6232e-06 -2.8354e-05 12.4428 -0.0248196 0.0916698 6.46377e-06 3.15786e-06 -0.0506447 -0.120533 -0.0318048 -15.9071 0 0 0 0.0115909 -0.0136112 0.715894
0.08005 4 0 0 0 -8.10939 0.0594004 -0.135378 0.0511877 -1.21439e-05 -4.84204e-05 10.817 -0.00370101 -0.071053 7.96774e-06 -3.18753e-06 -0.0162645 0.0115347 -0.0357807 -16.3852 0 0 0 -0.00661504 0.0243115 1.03113
